날짜,일별_입도객수,데이터소스,비고
2024-08-07,40396,EASYOCR_EMBED,
2024-08-08,42191,EASYOCR_EMBED,
2024-08-09,45060,EASYOCR_EMBED,
2024-08-10,42502,EASYOCR_EMBED,
2024-08-11,44580,EASYOCR_EMBED,
2024-08-12,40837,EASYOCR_EMBED,
2024-08-13,40657,EASYOCR_EMBED,
2024-08-14,50261,EASYOCR_EMBED,
2024-08-15,45950,EASYOCR_EMBED,
2024-08-16,39757,EASYOCR_EMBED,
2024-08-17,39425,EASYOCR_EMBED,
2024-08-18,37489,EASYOCR_EMBED,
2024-08-19,38870,EASYOCR_EMBED,
2024-08-20,35790,EASYOCR_EMBED,
2024-08-21,39694,EASYOCR_EMBED,
2024-08-22,36925,EASYOCR_EMBED,
2024-08-23,39181,EASYOCR_EMBED,
2024-08-24,40558,EASYOCR_EMBED,
2024-08-25,39755,EASYOCR_EMBED,
2024-08-26,44322,EASYOCR_EMBED,
2024-08-27,41607,EASYOCR_EMBED,
2024-08-28,38628,EASYOCR_EMBED,
2024-08-29,37992,EASYOCR_EMBED,
2024-08-30,38146,EASYOCR_EMBED,
2024-08-31,39181,EASYOCR_EMBED,
2024-09-01,37572,EASYOCR_EMBED,
2024-09-02,38483,EASYOCR_EMBED,
2024-09-03,33469,EASYOCR_EMBED,
2024-09-04,40275,EASYOCR_EMBED,
2024-09-05,38435,EASYOCR_EMBED,
2024-09-06,36587,EASYOCR_EMBED,
2024-09-07,36895,EASYOCR_EMBED,
2024-09-08,40440,EASYOCR_EMBED,
2024-09-09,33799,EASYOCR_EMBED,
2024-09-10,31515,EASYOCR_EMBED,
2024-09-11,31277,EASYOCR_EMBED,
2024-09-12,39107,EASYOCR_EMBED,
2024-09-13,44717,EASYOCR_EMBED,
2024-09-14,49162,EASYOCR_EMBED,
2024-09-15,52243,EASYOCR_EMBED,
2024-09-16,40643,EASYOCR_EMBED,
2024-09-17,38171,EASYOCR_EMBED,
2024-09-18,41411,EASYOCR_EMBED,
2024-09-19,39379,EASYOCR_EMBED,
2024-09-20,41063,EASYOCR_EMBED,
2024-09-21,31337,EASYOCR_EMBED,
2024-09-22,36144,EASYOCR_EMBED,
2024-09-23,37298,EASYOCR_EMBED,
2024-09-24,45444,EASYOCR_EMBED,
2024-09-25,40662,EASYOCR_EMBED,
2024-09-26,39246,EASYOCR_EMBED,
2024-09-27,39475,EASYOCR_EMBED,
2024-09-28,45121,EASYOCR_EMBED,
2024-09-29,41731,EASYOCR_EMBED,
2024-09-30,41365,EASYOCR_EMBED,
2024-10-01,40538,EASYOCR_EMBED,
2024-10-02,41019,EASYOCR_EMBED,
2024-10-03,49489,EASYOCR_EMBED,
2024-10-04,34034,EASYOCR_EMBED,
2024-10-05,32532,EASYOCR_EMBED,
2024-10-06,34868,EASYOCR_EMBED,
2024-10-07,35522,EASYOCR_EMBED,
2024-10-08,37184,EASYOCR_EMBED,
2024-10-09,37189,EASYOCR_EMBED,
2024-10-10,34224,EASYOCR_EMBED,
2024-10-11,39154,EASYOCR_EMBED,
2024-10-12,38069,EASYOCR_EMBED,
2024-10-13,39638,EASYOCR_EMBED,
2024-10-14,40755,EASYOCR_EMBED,
2024-10-15,37992,EASYOCR_EMBED,
2024-10-16,38715,EASYOCR_EMBED,
2024-10-17,41691,EASYOCR_EMBED,
2024-10-18,37008,EASYOCR_EMBED,
2024-10-19,42894,EASYOCR_EMBED,
2024-10-20,35249,EASYOCR_EMBED,
2024-10-21,42958,EASYOCR_EMBED,
2024-10-22,37189,EASYOCR_EMBED,
2024-10-23,37570,EASYOCR_EMBED,
2024-10-24,39405,EASYOCR_EMBED,
2024-10-25,44586,EASYOCR_EMBED,
2024-10-26,42289,EASYOCR_EMBED,
2024-10-27,35868,EASYOCR_EMBED,
2024-10-28,40364,EASYOCR_EMBED,
2024-10-29,36120,EASYOCR_EMBED,
2024-10-30,33895,EASYOCR_EMBED,
2024-10-31,35398,EASYOCR_EMBED,
2024-11-01,35007,EASYOCR_EMBED,
2024-11-02,42004,EASYOCR_EMBED,
2024-11-03,35590,EASYOCR_EMBED,
2024-11-04,36539,EASYOCR_EMBED,
2024-11-05,36595,EASYOCR_EMBED,
2024-11-06,38642,EASYOCR_EMBED,
2024-11-07,36550,EASYOCR_EMBED,
2024-11-08,39584,EASYOCR_EMBED,
2024-11-09,40171,EASYOCR_EMBED,
2024-11-10,34263,EASYOCR_EMBED,
2024-11-11,38263,EASYOCR_EMBED,
2024-11-12,34337,EASYOCR_EMBED,
2024-11-13,34864,EASYOCR_EMBED,
2024-11-14,39919,EASYOCR_EMBED,
2024-11-15,37310,EASYOCR_EMBED,
2024-11-16,40146,EASYOCR_EMBED,
2024-11-17,33126,EASYOCR_EMBED,
2024-11-18,34916,EASYOCR_EMBED,
2024-11-19,31659,EASYOCR_EMBED,
2024-11-20,37150,EASYOCR_EMBED,
2024-11-21,34047,EASYOCR_EMBED,
2024-11-22,39224,EASYOCR_EMBED,
2024-11-23,35949,EASYOCR_EMBED,
2024-11-24,34792,EASYOCR_EMBED,
2024-11-25,31086,EASYOCR_EMBED,
2024-11-26,28390,EASYOCR_EMBED,
2024-11-27,23914,EASYOCR_EMBED,
2024-11-28,31399,EASYOCR_EMBED,
2024-11-29,33697,EASYOCR_EMBED,
2024-11-30,33815,EASYOCR_EMBED,
2024-12-01,33376,EASYOCR_EMBED,
2024-12-02,31035,EASYOCR_EMBED,
2024-12-03,27803,EASYOCR_EMBED,
2024-12-04,28149,EASYOCR_EMBED,
2024-12-05,31894,EASYOCR_EMBED,
2024-12-06,31619,EASYOCR_EMBED,
2024-12-07,33509,EASYOCR_EMBED,
2024-12-08,30523,EASYOCR_EMBED,
2024-12-09,32191,EASYOCR_EMBED,
2024-12-10,29502,EASYOCR_EMBED,
2024-12-11,29167,EASYOCR_EMBED,
2024-12-12,31778,EASYOCR_EMBED,
2024-12-13,33435,EASYOCR_EMBED,
2024-12-14,32775,EASYOCR_EMBED,
2024-12-15,32213,EASYOCR_EMBED,
2024-12-16,32687,EASYOCR_EMBED,
2024-12-17,32088,EASYOCR_EMBED,
2024-12-18,33645,EASYOCR_EMBED,
2024-12-19,32606,EASYOCR_EMBED,
2024-12-20,32579,EASYOCR_EMBED,
2024-12-21,33798,EASYOCR_EMBED,
2024-12-22,35887,EASYOCR_EMBED,
2024-12-23,31898,EASYOCR_EMBED,
2024-12-24,32486,EASYOCR_EMBED,
2024-12-25,33568,EASYOCR_EMBED,
2024-12-26,37203,EASYOCR_EMBED,
2024-12-27,35338,EASYOCR_EMBED,
2024-12-28,37215,EASYOCR_EMBED,
2024-12-29,35572,EASYOCR_EMBED,
2024-12-30,33653,EASYOCR_EMBED,
2024-12-31,31871,EASYOCR_EMBED,
2025-01-01,29373,EASYOCR_EMBED,
2025-01-02,28209,EASYOCR_EMBED,
2025-01-03,27209,EASYOCR_EMBED,
2025-01-04,29897,EASYOCR_EMBED,
2025-01-05,28234,EASYOCR_EMBED,
2025-01-06,28868,EASYOCR_EMBED,
2025-01-07,26242,EASYOCR_EMBED,
2025-01-08,27526,EASYOCR_EMBED,
2025-01-09,16027,EASYOCR_EMBED,
2025-01-10,36194,EASYOCR_EMBED,
2025-01-11,33134,EASYOCR_EMBED,
2025-01-12,32159,EASYOCR_EMBED,
2025-01-13,32195,EASYOCR_EMBED,
2025-01-14,29784,EASYOCR_EMBED,
2025-01-15,29017,EASYOCR_EMBED,
2025-01-16,33006,EASYOCR_EMBED,
2025-01-17,31371,EASYOCR_EMBED,
2025-01-18,30555,EASYOCR_EMBED,
2025-01-19,30951,EASYOCR_EMBED,
2025-01-20,30631,EASYOCR_EMBED,
2025-01-21,32295,EASYOCR_EMBED,
2025-01-22,28593,EASYOCR_EMBED,
2025-01-23,30834,EASYOCR_EMBED,
2025-01-24,34512,EASYOCR_ATTACH,
2025-01-25,43631,EASYOCR_EMBED,
2025-01-26,41922,EASYOCR_EMBED,
2025-01-27,37110,EASYOCR_EMBED,
2025-01-28,30628,EASYOCR_EMBED,
2025-01-29,39180,EASYOCR_EMBED,
2025-01-30,38689,EASYOCR_EMBED,
2025-01-31,33546,EASYOCR_EMBED,
2025-02-01,31050,EASYOCR_EMBED,
2025-02-02,28844,EASYOCR_EMBED,
2025-02-03,34185,EASYOCR_EMBED,
2025-02-04,23736,EASYOCR_EMBED,
2025-02-05,25283,EASYOCR_EMBED,
2025-02-06,27956,EASYOCR_EMBED,
2025-02-07,10590,EASYOCR_EMBED,
2025-02-08,31572,EASYOCR_EMBED,
2025-02-09,29938,EASYOCR_EMBED,
2025-02-10,31087,EASYOCR_EMBED,
2025-02-11,33148,EASYOCR_EMBED,
2025-02-12,33783,EASYOCR_EMBED,
2025-02-13,31300,EASYOCR_EMBED,
2025-02-14,32989,EASYOCR_EMBED,
2025-02-15,35191,EASYOCR_EMBED,
2025-02-16,30944,EASYOCR_EMBED,
2025-02-17,30381,EASYOCR_EMBED,
2025-02-18,29332,EASYOCR_EMBED,
2025-02-19,34621,EASYOCR_EMBED,
2025-02-20,33583,EASYOCR_EMBED,
2025-02-21,32616,EASYOCR_EMBED,
2025-02-22,31451,EASYOCR_EMBED,
2025-02-23,33652,EASYOCR_EMBED,
2025-02-24,31210,EASYOCR_EMBED,
2025-02-25,31882,EASYOCR_EMBED,
2025-02-26,30855,EASYOCR_EMBED,
2025-02-27,36552,EASYOCR_EMBED,
2025-02-28,37663,EASYOCR_EMBED,
2025-03-01,36544,EASYOCR_EMBED,
2025-03-02,27508,EASYOCR_EMBED,
2025-03-03,22680,EASYOCR_EMBED,
2025-03-04,20335,EASYOCR_EMBED,
2025-03-05,23231,EASYOCR_EMBED,
2025-03-06,28641,EASYOCR_EMBED,
2025-03-07,33779,EASYOCR_EMBED,
2025-03-08,28822,EASYOCR_EMBED,
2025-03-09,26585,EASYOCR_EMBED,
2025-03-10,24461,EASYOCR_EMBED,
2025-03-11,26291,EASYOCR_EMBED,
2025-03-12,25989,EASYOCR_EMBED,
2025-03-13,28249,EASYOCR_EMBED,
2025-03-14,30473,EASYOCR_EMBED,
2025-03-15,28023,EASYOCR_EMBED,
2025-03-16,24189,EASYOCR_EMBED,
2025-03-17,30669,EASYOCR_EMBED,
2025-03-18,23737,EASYOCR_EMBED,
2025-03-19,28398,EASYOCR_EMBED,
2025-03-20,34828,EASYOCR_EMBED,
2025-03-21,35642,EASYOCR_EMBED,
2025-03-22,37062,EASYOCR_EMBED,
2025-03-23,34364,EASYOCR_EMBED,
2025-03-24,36270,EASYOCR_EMBED,
2025-03-25,29649,EASYOCR_EMBED,
2025-03-26,31385,EASYOCR_EMBED,
2025-03-27,35635,EASYOCR_EMBED,
2025-03-28,39549,EASYOCR_EMBED,
2025-03-29,37317,EASYOCR_EMBED,
2025-03-30,32782,EASYOCR_EMBED,
2025-03-31,35686,EASYOCR_EMBED,
2025-04-01,37204,EASYOCR_EMBED,
2025-04-02,39617,EASYOCR_EMBED,
2025-04-03,37388,EASYOCR_EMBED,
2025-04-04,43113,EASYOCR_EMBED,
2025-04-05,36086,EASYOCR_EMBED,
2025-04-06,37021,EASYOCR_EMBED,
2025-04-07,35130,EASYOCR_EMBED,
2025-04-08,32925,EASYOCR_EMBED,
2025-04-09,37730,EASYOCR_EMBED,
2025-04-10,38624,EASYOCR_EMBED,
2025-04-11,37948,EASYOCR_EMBED,
2025-04-12,29228,EASYOCR_EMBED,
2025-04-13,41260,EASYOCR_EMBED,
2025-04-14,31370,EASYOCR_EMBED,
2025-04-15,31763,EASYOCR_EMBED,
2025-04-16,36346,EASYOCR_EMBED,
2025-04-17,40820,EASYOCR_EMBED,
2025-04-18,40583,EASYOCR_EMBED,
2025-04-19,35937,EASYOCR_EMBED,
2025-04-20,36176,EASYOCR_EMBED,
2025-04-21,39391,EASYOCR_EMBED,
2025-04-22,36227,EASYOCR_EMBED,
2025-04-23,36523,EASYOCR_EMBED,
2025-04-24,38914,EASYOCR_EMBED,
2025-04-25,43835,EASYOCR_EMBED,
2025-04-26,37394,EASYOCR_EMBED,
2025-04-27,39858,EASYOCR_EMBED,
2025-04-28,38365,EASYOCR_EMBED,
2025-04-29,39285,EASYOCR_EMBED,
2025-04-30,41376,EASYOCR_EMBED,
2025-05-01,48907,EASYOCR_EMBED,
2025-05-02,47639,EASYOCR_EMBED,
2025-05-03,42477,EASYOCR_EMBED,
2025-05-04,49151,EASYOCR_EMBED,
2025-05-05,33294,EASYOCR_EMBED,
2025-05-06,38598,EASYOCR_EMBED,
2025-05-07,33358,EASYOCR_EMBED,
2025-05-08,34567,EASYOCR_EMBED,
2025-05-09,32072,EASYOCR_EMBED,
2025-05-10,48430,EASYOCR_EMBED,
2025-05-11,35817,EASYOCR_EMBED,
2025-05-12,43270,EASYOCR_EMBED,
2025-05-13,38380,EASYOCR_EMBED,
2025-05-14,44453,EASYOCR_EMBED,
2025-05-15,37749,EASYOCR_EMBED,
2025-05-16,37339,EASYOCR_EMBED,
2025-05-17,38913,EASYOCR_EMBED,
2025-05-18,43667,EASYOCR_EMBED,
2025-05-19,38395,EASYOCR_EMBED,
2025-05-20,37779,EASYOCR_EMBED,
2025-05-21,40403,EASYOCR_EMBED,
2025-05-22,42995,EASYOCR_EMBED,
2025-05-23,40992,EASYOCR_EMBED,
2025-05-24,37076,EASYOCR_EMBED,
2025-05-25,39043,EASYOCR_EMBED,
2025-05-26,45675,EASYOCR_EMBED,
2025-05-27,37271,EASYOCR_EMBED,
2025-05-28,39487,EASYOCR_EMBED,
2025-05-29,37088,EASYOCR_EMBED,
2025-05-30,49594,EASYOCR_EMBED,
2025-05-31,40766,EASYOCR_EMBED,
2025-06-01,38726,EASYOCR_EMBED,
2025-06-02,43892,EASYOCR_EMBED,
2025-06-03,42632,EASYOCR_EMBED,
2025-06-04,44341,EASYOCR_EMBED,
2025-06-05,43822,EASYOCR_EMBED,
2025-06-06,48901,EASYOCR_EMBED,
2025-06-07,35577,EASYOCR_EMBED,
2025-06-08,42032,EASYOCR_EMBED,
2025-06-09,40194,EASYOCR_EMBED,
2025-06-10,39188,EASYOCR_EMBED,
2025-06-11,42154,EASYOCR_EMBED,
2025-06-12,38337,EASYOCR_EMBED,
2025-06-13,39598,EASYOCR_EMBED,
2025-06-14,39607,EASYOCR_EMBED,
2025-06-15,38861,EASYOCR_EMBED,
2025-06-16,37320,EASYOCR_EMBED,
2025-06-17,40290,EASYOCR_EMBED,
2025-06-18,41120,EASYOCR_EMBED,
2025-06-19,37451,EASYOCR_EMBED,
2025-06-20,38503,EASYOCR_EMBED,
2025-06-21,40814,EASYOCR_EMBED,
2025-06-22,36352,EASYOCR_EMBED,
2025-06-23,38836,EASYOCR_EMBED,
2025-06-24,34903,EASYOCR_EMBED,
2025-06-25,41163,EASYOCR_EMBED,
2025-06-26,40621,EASYOCR_EMBED,
2025-06-27,40270,EASYOCR_EMBED,
2025-06-28,36445,EASYOCR_EMBED,
2025-06-29,41387,EASYOCR_EMBED,
2025-06-30,37373,EASYOCR_EMBED,
2025-07-01,33381,EASYOCR_EMBED,
2025-07-02,33969,EASYOCR_EMBED,
2025-07-03,40897,EASYOCR_EMBED,
2025-07-04,37079,EASYOCR_EMBED,
2025-07-05,42494,EASYOCR_EMBED,
2025-07-06,35360,EASYOCR_EMBED,
2025-07-07,41439,EASYOCR_EMBED,
2025-07-08,40108,EASYOCR_EMBED,
2025-07-09,35475,EASYOCR_EMBED,
2025-07-10,37440,EASYOCR_EMBED,
2025-07-11,41422,EASYOCR_EMBED,
2025-07-12,37110,EASYOCR_EMBED,
2025-07-13,35139,EASYOCR_EMBED,
2025-07-14,38482,EASYOCR_EMBED,
2025-07-15,35520,EASYOCR_EMBED,
2025-07-16,40070,EASYOCR_EMBED,
2025-07-17,39097,EASYOCR_EMBED,
2025-07-18,36139,EASYOCR_EMBED,
2025-07-19,44926,EASYOCR_EMBED,
2025-07-20,42781,EASYOCR_EMBED,
2025-07-21,41622,EASYOCR_EMBED,
2025-07-22,42206,EASYOCR_EMBED,
2025-07-23,49751,EASYOCR_EMBED,
2025-07-24,41757,EASYOCR_EMBED,
2025-07-25,47361,EASYOCR_EMBED,
2025-07-26,47007,EASYOCR_EMBED,
2025-07-27,48804,EASYOCR_EMBED,
2025-07-28,45186,EASYOCR_EMBED,
2025-07-29,42792,EASYOCR_EMBED,
2025-07-30,47181,EASYOCR_EMBED,
2025-07-31,45346,EASYOCR_EMBED,
2025-08-01,46796,EASYOCR_EMBED,
2025-08-02,44970,EASYOCR_EMBED,
2025-08-03,43120,EASYOCR_EMBED,
2025-08-04,44319,EASYOCR_EMBED,
2025-08-04,45850,EASYOCR_EMBED,
2025-08-05,37418,EASYOCR_EMBED,
2025-08-06,46179,EASYOCR_EMBED,
2025-08-07,38879,EASYOCR_EMBED,
2025-08-08,44531,EASYOCR_EMBED,
2025-08-09,39360,EASYOCR_EMBED,
2025-08-10,44039,EASYOCR_EMBED,
2025-08-11,44339,EASYOCR_EMBED,
2025-08-12,41219,EASYOCR_EMBED,
2025-08-13,43534,EASYOCR_EMBED,
2025-08-14,50127,EASYOCR_EMBED,
2025-08-15,48657,EASYOCR_EMBED,
2025-08-16,42431,EASYOCR_EMBED,
2025-08-17,39593,EASYOCR_EMBED,
2025-08-18,45024,EASYOCR_EMBED,
2025-08-19,36190,EASYOCR_EMBED,
2025-08-20,41363,EASYOCR_EMBED,
2025-08-21,40072,EASYOCR_EMBED,
2025-08-22,42701,EASYOCR_EMBED,
2025-08-23,47022,EASYOCR_EMBED,
2025-08-24,42756,EASYOCR_EMBED,
2025-08-25,43039,EASYOCR_EMBED,
2025-08-26,47088,EASYOCR_EMBED,
2025-08-27,46207,EASYOCR_EMBED,
2025-08-28,39803,EASYOCR_EMBED,
2025-08-29,40937,EASYOCR_EMBED,
2025-08-30,45538,EASYOCR_EMBED,
2025-08-31,43724,EASYOCR_EMBED,
2025-09-01,36005,EASYOCR_EMBED,
2025-09-02,31450,EASYOCR_EMBED,
2025-09-03,36428,EASYOCR_EMBED,
2025-09-04,48288,EASYOCR_EMBED,
2025-09-05,42115,EASYOCR_EMBED,
2025-09-06,43477,EASYOCR_EMBED,
2025-09-07,36385,EASYOCR_EMBED,
2025-09-08,37014,EASYOCR_EMBED,
2025-09-09,36092,EASYOCR_EMBED,
2025-09-10,39740,EASYOCR_EMBED,
2025-09-11,40496,EASYOCR_EMBED,
2025-09-12,46659,EASYOCR_EMBED,
2025-09-13,45020,EASYOCR_EMBED,
2025-09-14,38973,EASYOCR_EMBED,
2025-09-15,40503,EASYOCR_EMBED,
2025-09-16,41377,EASYOCR_EMBED,
2025-09-17,37698,EASYOCR_EMBED,
2025-09-18,39337,EASYOCR_EMBED,
2025-09-19,41879,EASYOCR_EMBED,
2025-09-20,47406,EASYOCR_EMBED,
2025-09-21,38029,EASYOCR_EMBED,
2025-09-22,35860,EASYOCR_EMBED,
2025-09-23,32683,EASYOCR_EMBED,
2025-09-24,41560,EASYOCR_EMBED,
2025-09-25,42583,EASYOCR_EMBED,
2025-09-26,39810,EASYOCR_EMBED,
2025-09-27,36871,EASYOCR_EMBED,
2025-09-28,39602,EASYOCR_EMBED,
2025-09-29,34760,EASYOCR_EMBED,
2025-09-30,36052,EASYOCR_EMBED,
2025-10-01,45478,EASYOCR_EMBED,
2025-10-02,46341,EASYOCR_EMBED,
2025-10-03,48309,EASYOCR_EMBED,
2025-10-04,52022,EASYOCR_EMBED,
2025-10-05,47152,EASYOCR_EMBED,
2025-10-06,47646,EASYOCR_EMBED,
2025-10-07,49174,EASYOCR_EMBED,
2025-10-08,48525,EASYOCR_EMBED,
2025-10-09,47098,EASYOCR_EMBED,
2025-10-10,38294,EASYOCR_EMBED,
2025-10-11,30114,EASYOCR_EMBED,
2025-10-12,32312,EASYOCR_EMBED,
2025-10-13,39359,EASYOCR_EMBED,
2025-10-14,34225,EASYOCR_EMBED,
2025-10-15,39249,EASYOCR_EMBED,
2025-10-16,38298,EASYOCR_EMBED,
2025-10-17,52028,EASYOCR_EMBED,
2025-10-18,45550,EASYOCR_EMBED,
2025-10-19,40820,EASYOCR_EMBED,
2025-10-20,45811,EASYOCR_EMBED,
2025-10-21,40970,EASYOCR_EMBED,
2025-10-22,40825,EASYOCR_EMBED,
2025-10-23,42145,EASYOCR_EMBED,
2025-10-24,52145,EASYOCR_EMBED,
2025-10-25,43631,EASYOCR_EMBED,
2025-10-26,41817,EASYOCR_EMBED,
2025-10-27,40086,EASYOCR_EMBED,
2025-10-28,39614,EASYOCR_EMBED,
2025-10-29,37908,EASYOCR_EMBED,
2025-10-30,44352,EASYOCR_EMBED,
2025-10-31,44962,EASYOCR_EMBED,
2025-11-01,41327,EASYOCR_EMBED,
2025-11-02,40527,EASYOCR_EMBED,
2025-11-03,44806,EASYOCR_EMBED,
2025-11-04,36940,EASYOCR_EMBED,
2025-11-05,39720,EASYOCR_EMBED,
2025-11-06,40364,EASYOCR_EMBED,
2025-11-07,49001,EASYOCR_EMBED,
2025-11-08,41619,EASYOCR_EMBED,
2025-11-09,44169,EASYOCR_EMBED,
2025-11-10,37830,EASYOCR_EMBED,
2025-11-11,34242,EASYOCR_EMBED,
2025-11-12,46060,EASYOCR_EMBED,
2025-11-13,46875,EASYOCR_EMBED,
2025-11-14,42759,EASYOCR_EMBED,
2025-11-15,44704,EASYOCR_EMBED,
2025-11-16,38303,EASYOCR_EMBED,
2025-11-17,37785,EASYOCR_EMBED,
2025-11-18,38111,EASYOCR_EMBED,
2025-11-19,38583,EASYOCR_EMBED,
2025-11-20,40907,EASYOCR_EMBED,
2025-11-21,41448,EASYOCR_EMBED,
2025-11-22,45720,EASYOCR_EMBED,
2025-11-23,38794,EASYOCR_EMBED,
2025-11-24,36142,EASYOCR_EMBED,
2025-11-25,35793,EASYOCR_EMBED,
2025-11-26,36236,EASYOCR_EMBED,
2025-11-27,38348,EASYOCR_EMBED,
2025-11-28,42587,EASYOCR_EMBED,
2025-11-29,37393,EASYOCR_EMBED,
2025-11-30,36801,EASYOCR_EMBED,
2025-12-01,32835,EASYOCR_EMBED,
2025-12-02,30298,EASYOCR_EMBED,
2025-12-03,28869,EASYOCR_EMBED,
2025-12-04,34477,EASYOCR_EMBED,
2025-12-05,37988,EASYOCR_EMBED,
